edad,sexo,altura_cm,peso_kg,nivel_actividad,objetivo,calorias_diarias,proteina_g,carbohidratos_g,grasas_g
20,mujer,175.2,48.9,intenso,mantener,2282.2,171.2,228.2,76.1
50,mujer,154.3,53.4,intenso,subir,2275.7,170.7,227.6,75.9
38,mujer,177.8,78.6,ligero,subir,2526.1,189.5,252.6,84.2
61,hombre,170.3,70.3,ligero,bajar,1517.6,113.8,151.8,50.6
38,mujer,151.6,93.7,muy_intenso,mantener,2913.7,218.5,291.4,97.1
25,hombre,159.9,57.6,ligero,subir,2401.1,180.1,240.1,80.0
38,hombre,159.9,68.7,intenso,subir,2989.9,224.2,299.0,99.7
50,hombre,194.7,73.6,intenso,bajar,2446.1,183.5,244.6,81.5
45,hombre,190.4,56.3,sedentario,subir,2239.6,168.0,224.0,74.7
58,mujer,150.7,65.2,moderado,mantener,1771.5,132.9,177.1,59.0
31,mujer,184.2,51.3,ligero,bajar,1353.8,101.5,135.4,45.1
60,hombre,155.9,82.3,ligero,subir,2465.8,184.9,246.6,82.2
39,mujer,172.3,80.2,sedentario,bajar,1327.5,99.6,132.7,44.2
23,mujer,187.9,57.1,muy_intenso,mantener,2791.8,209.4,279.2,93.1
23,hombre,155.6,70.6,intenso,subir,3105.7,232.9,310.6,103.5
31,mujer,153.2,88.9,moderado,bajar,1872.3,140.4,187.2,62.4
25,hombre,186.7,56.4,intenso,bajar,2278.8,170.9,227.9,76.0
48,mujer,190.3,70.6,sedentario,subir,2193.2,164.5,219.3,73.1
50,hombre,175.0,95.9,ligero,subir,2885.7,216.4,288.6,96.2
53,mujer,153.4,102.6,ligero,subir,2543.3,190.7,254.3,84.8
53,mujer,160.8,56.5,intenso,subir,2373.4,178.0,237.3,79.1
45,hombre,169.6,78.1,sedentario,subir,2345.2,175.9,234.5,78.2
33,hombre,155.8,80.3,muy_intenso,mantener,3071.8,230.4,307.2,102.4
39,hombre,169.9,72.2,intenso,bajar,2249.4,168.7,224.9,75.0
25,hombre,182.7,81.9,ligero,bajar,2031.2,152.3,203.1,67.7
31,hombre,175.6,107.0,muy_intenso,subir,4233.2,317.5,423.3,141.1
29,hombre,156.8,90.6,moderado,mantener,2706.3,203.0,270.6,90.2
32,mujer,164.5,69.2,sedentario,mantener,1679.0,125.9,167.9,56.0
62,mujer,174.7,49.3,muy_intenso,bajar,1616.4,121.2,161.6,53.9
32,hombre,166.5,74.4,intenso,bajar,2311.1,173.3,231.1,77.0
21,hombre,194.2,99.0,muy_intenso,mantener,3997.1,299.8,399.7,133.2
61,hombre,150.1,77.2,sedentario,subir,2092.1,156.9,209.2,69.7
50,mujer,156.0,62.6,moderado,mantener,1844.5,138.3,184.5,61.5
45,hombre,152.3,93.5,ligero,bajar,1792.0,134.4,179.2,59.7
33,mujer,175.8,93.2,sedentario,subir,2445.7,183.4,244.6,81.5
33,mujer,160.4,97.6,sedentario,mantener,1983.0,148.7,198.3,66.1
49,hombre,191.0,55.4,intenso,mantener,2600.9,195.1,260.1,86.7
21,mujer,164.7,92.2,sedentario,subir,2422.4,181.7,242.2,80.7
51,hombre,178.4,96.9,ligero,mantener,2521.8,189.1,252.2,84.1
44,hombre,155.1,65.7,muy_intenso,bajar,2181.6,163.6,218.2,72.7
43,mujer,194.8,65.0,moderado,bajar,1811.8,135.9,181.2,60.4
52,hombre,186.4,83.3,muy_intenso,bajar,2811.7,210.9,281.2,93.7
38,mujer,163.1,91.7,moderado,subir,2857.3,214.3,285.7,95.2
37,mujer,173.2,48.4,ligero,subir,2078.2,155.9,207.8,69.3
22,mujer,173.2,55.2,intenso,bajar,1852.0,138.9,185.2,61.7
59,hombre,155.2,99.1,sedentario,subir,2405.2,180.4,240.5,80.2
20,hombre,167.3,60.5,moderado,mantener,2411.2,180.8,241.1,80.4
22,hombre,157.9,51.9,intenso,bajar,1916.5,143.7,191.7,63.9
23,mujer,193.0,72.2,intenso,mantener,2850.1,213.8,285.0,95.0
19,hombre,193.4,69.9,sedentario,subir,2581.3,193.6,258.1,86.0
21,mujer,163.4,69.5,sedentario,bajar,1240.3,93.0,124.0,41.3
57,mujer,178.3,64.4,ligero,subir,2204.5,165.3,220.5,73.5
37,mujer,151.8,109.0,muy_intenso,subir,3616.2,271.2,361.6,120.5
41,mujer,176.5,57.3,moderado,bajar,1530.7,114.8,153.1,51.0
49,mujer,179.4,49.7,ligero,mantener,1666.8,125.0,166.7,55.6
35,hombre,166.8,103.5,muy_intenso,bajar,3124.2,234.3,312.4,104.1
23,mujer,154.2,83.8,intenso,subir,3031.9,227.4,303.2,101.1
35,mujer,188.1,94.5,intenso,subir,3478.5,260.9,347.8,115.9
43,mujer,183.1,80.6,sedentario,subir,2289.2,171.7,228.9,76.3
26,hombre,150.1,64.8,moderado,bajar,1764.7,132.4,176.5,58.8
38,mujer,192.6,53.2,moderado,subir,2546.4,191.0,254.6,84.9
36,mujer,166.0,109.5,intenso,subir,3490.3,261.8,349.0,116.3
48,mujer,152.9,76.9,muy_intenso,mantener,2514.9,188.6,251.5,83.8
23,mujer,158.4,67.5,ligero,subir,2309.9,173.2,231.0,77.0
51,hombre,174.0,59.7,ligero,mantener,1972.4,147.9,197.2,65.7
55,mujer,158.0,90.6,intenso,subir,2914.2,218.6,291.4,97.1
40,mujer,177.8,104.9,intenso,mantener,3103.7,232.8,310.4,103.5
22,hombre,194.9,64.9,moderado,mantener,2731.3,204.8,273.1,91.0
38,mujer,190.5,90.2,sedentario,bajar,1589.9,119.2,159.0,53.0
38,mujer,170.6,57.4,moderado,bajar,1498.3,112.4,149.8,49.9
38,mujer,176.3,101.1,muy_intenso,mantener,3347.6,251.1,334.8,111.6
33,hombre,150.9,68.7,muy_intenso,bajar,2293.2,172.0,229.3,76.4
65,hombre,183.8,96.3,ligero,subir,2863.7,214.8,286.4,95.5
44,hombre,185.6,95.2,ligero,bajar,2108.4,158.1,210.8,70.3
56,hombre,164.0,51.3,ligero,mantener,1736.6,130.2,173.7,57.9
54,mujer,189.8,69.2,ligero,mantener,1990.0,149.2,199.0,66.3
59,mujer,183.3,84.4,moderado,subir,2777.1,208.3,277.7,92.6
44,mujer,188.9,105.8,intenso,bajar,2704.4,202.8,270.4,90.1
24,hombre,177.3,46.0,sedentario,bajar,1243.8,93.3,124.4,41.5
53,mujer,188.6,77.3,moderado,mantener,2364.9,177.4,236.5,78.8
22,mujer,166.5,93.9,intenso,bajar,2447.4,183.6,244.7,81.6
33,mujer,154.8,57.3,ligero,subir,2069.9,155.2,207.0,69.0
54,hombre,186.0,104.4,sedentario,bajar,1829.8,137.2,183.0,61.0
34,hombre,180.9,102.8,muy_intenso,subir,4187.9,314.1,418.8,139.6
31,hombre,175.5,85.2,moderado,mantener,2788.3,209.1,278.8,92.9
37,mujer,170.5,50.7,ligero,subir,2086.6,156.5,208.7,69.6
26,hombre,154.6,51.9,sedentario,subir,2032.3,152.4,203.2,67.7
45,mujer,191.8,67.1,muy_intenso,subir,3219.1,241.4,321.9,107.3
43,hombre,193.6,103.0,sedentario,bajar,1936.0,145.2,193.6,64.5
52,hombre,156.8,90.2,moderado,mantener,2521.8,189.1,252.2,84.1
56,mujer,185.9,63.2,moderado,bajar,1597.0,119.8,159.7,53.2
51,mujer,171.8,87.6,sedentario,bajar,1340.5,100.5,134.1,44.7
56,mujer,153.5,54.3,muy_intenso,mantener,2016.6,151.2,201.7,67.2
38,hombre,193.9,55.1,ligero,mantener,2169.6,162.7,217.0,72.3
35,hombre,192.8,72.0,intenso,mantener,3027.4,227.1,302.7,100.9
26,hombre,189.4,108.0,moderado,mantener,3315.1,248.6,331.5,110.5
47,hombre,190.8,97.9,intenso,bajar,2849.1,213.7,284.9,95.0
47,hombre,174.9,109.3,ligero,bajar,2189.7,164.2,219.0,73.0
60,mujer,172.6,97.6,muy_intenso,mantener,3028.1,227.1,302.8,100.9
60,hombre,162.3,99.0,muy_intenso,subir,3647.8,273.6,364.8,121.6
41,mujer,165.7,100.0,ligero,bajar,1795.7,134.7,179.6,59.9
51,hombre,151.6,108.7,moderado,bajar,2266.0,169.9,226.6,75.5
55,hombre,186.5,98.3,muy_intenso,mantener,3569.4,267.7,356.9,119.0
19,hombre,159.6,75.2,moderado,bajar,2072.2,155.4,207.2,69.1
44,hombre,160.8,53.7,muy_intenso,subir,2921.3,219.1,292.1,97.4
55,hombre,157.8,47.8,muy_intenso,bajar,1769.1,132.7,176.9,59.0
33,mujer,181.7,68.3,ligero,mantener,2052.4,153.9,205.2,68.4
47,mujer,168.3,62.2,ligero,subir,2157.1,161.8,215.7,71.9
34,mujer,156.4,98.2,ligero,bajar,1739.2,130.4,173.9,58.0
41,mujer,159.5,58.2,muy_intenso,subir,2704.5,202.8,270.4,90.1
41,hombre,174.0,66.2,intenso,subir,3072.9,230.5,307.3,102.4
21,mujer,160.0,93.8,muy_intenso,bajar,2676.8,200.8,267.7,89.2
43,hombre,192.4,72.2,intenso,subir,3357.5,251.8,335.8,111.9
49,hombre,181.5,57.2,muy_intenso,bajar,2286.1,171.5,228.6,76.2
32,hombre,179.2,89.4,moderado,bajar,2381.5,178.6,238.1,79.4
59,mujer,189.2,62.3,sedentario,mantener,1619.4,121.5,161.9,54.0
62,hombre,182.9,100.3,muy_intenso,mantener,3498.1,262.4,349.8,116.6
34,mujer,178.7,109.7,ligero,subir,2989.0,224.2,298.9,99.6
36,hombre,162.5,68.1,muy_intenso,bajar,2391.1,179.3,239.1,79.7
23,hombre,158.8,68.5,muy_intenso,mantener,2978.2,223.4,297.8,99.3
58,mujer,183.5,68.9,moderado,subir,2546.6,191.0,254.7,84.9
57,hombre,187.4,90.9,sedentario,mantener,2160.3,162.0,216.0,72.0
43,mujer,153.7,62.0,ligero,bajar,1200,90.0,120.0,40.0
23,mujer,181.2,108.0,sedentario,mantener,2323.8,174.3,232.4,77.5
36,hombre,168.8,64.6,ligero,subir,2498.2,187.4,249.8,83.3
57,mujer,179.2,75.6,muy_intenso,bajar,2217.0,166.3,221.7,73.9
23,mujer,152.1,67.6,sedentario,subir,2020.8,151.6,202.1,67.4
53,hombre,191.4,75.0,sedentario,bajar,1523.5,114.3,152.3,50.8
43,hombre,180.9,47.6,muy_intenso,subir,3053.6,229.0,305.4,101.8
37,mujer,182.3,48.7,muy_intenso,subir,2832.7,212.5,283.3,94.4
56,mujer,180.5,100.9,muy_intenso,bajar,2722.6,204.2,272.3,90.8
23,mujer,185.5,72.9,moderado,bajar,1999.2,149.9,199.9,66.6
62,hombre,152.7,72.5,ligero,subir,2289.8,171.7,229.0,76.3
24,mujer,174.9,92.9,sedentario,mantener,2089.3,156.7,208.9,69.6
25,hombre,157.4,102.6,intenso,mantener,3259.8,244.5,326.0,108.7
55,hombre,192.5,109.9,muy_intenso,bajar,3361.0,252.1,336.1,112.0
64,hombre,183.5,109.6,muy_intenso,mantener,3663.0,274.7,366.3,122.1
45,mujer,153.6,92.5,muy_intenso,mantener,2848.1,213.6,284.8,94.9
20,hombre,156.7,83.8,muy_intenso,bajar,2772.5,207.9,277.3,92.4
40,mujer,189.9,101.6,muy_intenso,mantener,3499.6,262.5,350.0,116.7
53,hombre,179.8,78.8,muy_intenso,mantener,3138.3,235.4,313.8,104.6
24,mujer,189.3,87.7,sedentario,subir,2534.9,190.1,253.5,84.5
58,mujer,189.1,69.2,moderado,subir,2605.5,195.4,260.5,86.8
56,hombre,182.0,74.0,moderado,subir,2883.9,216.3,288.4,96.1
22,hombre,175.6,91.6,ligero,subir,3024.2,226.8,302.4,100.8
23,hombre,169.7,48.0,muy_intenso,bajar,2218.2,166.4,221.8,73.9
29,mujer,171.9,56.1,moderado,subir,2460.5,184.5,246.1,82.0
28,hombre,155.8,52.1,intenso,mantener,2345.6,175.9,234.6,78.2
52,mujer,182.9,108.9,moderado,bajar,2307.2,173.0,230.7,76.9
45,mujer,194.8,107.0,ligero,subir,3014.6,226.1,301.5,100.5
54,hombre,189.6,49.3,intenso,subir,2837.4,212.8,283.7,94.6
60,hombre,186.8,89.4,sedentario,bajar,1619.8,121.5,162.0,54.0
20,hombre,159.6,96.5,sedentario,subir,2641.0,198.1,264.1,88.0
63,mujer,150.2,86.1,ligero,mantener,1820.2,136.5,182.0,60.7
50,hombre,156.3,81.4,moderado,bajar,1896.1,142.2,189.6,63.2
64,hombre,162.5,85.1,intenso,bajar,2176.6,163.2,217.7,72.6
53,mujer,163.7,58.2,sedentario,subir,1815.0,136.1,181.5,60.5
61,mujer,164.7,69.8,ligero,mantener,1734.4,130.1,173.4,57.8
39,mujer,174.8,57.3,muy_intenso,bajar,1988.0,149.1,198.8,66.3
22,mujer,190.5,104.1,muy_intenso,mantener,3725.2,279.4,372.5,124.2
55,mujer,188.1,108.9,sedentario,bajar,1694.3,127.1,169.4,56.5
56,hombre,190.8,51.7,moderado,bajar,1723.5,129.3,172.3,57.4
55,mujer,164.4,47.3,muy_intenso,mantener,2022.5,151.7,202.3,67.4
54,hombre,176.4,65.8,moderado,bajar,1818.0,136.4,181.8,60.6
36,mujer,189.1,51.1,intenso,mantener,2332.0,174.9,233.2,77.7
63,mujer,155.8,67.1,sedentario,subir,1802.5,135.2,180.2,60.1
26,hombre,171.0,104.0,moderado,subir,3474.8,260.6,347.5,115.8
29,hombre,158.8,87.1,moderado,bajar,2171.4,162.9,217.1,72.4
58,hombre,150.5,76.3,sedentario,bajar,1202.3,90.2,120.2,40.1
47,mujer,173.6,79.9,ligero,subir,2446.0,183.4,244.6,81.5
24,mujer,162.7,85.9,ligero,mantener,2193.0,164.5,219.3,73.1
38,mujer,194.8,64.0,ligero,bajar,1571.4,117.9,157.1,52.4
58,hombre,174.5,48.9,sedentario,subir,1953.5,146.5,195.4,65.1
36,mujer,167.5,67.4,moderado,bajar,1638.8,122.9,163.9,54.6
24,mujer,182.6,46.3,ligero,bajar,1319.5,99.0,131.9,44.0
32,mujer,158.6,91.7,moderado,mantener,2460.2,184.5,246.0,82.0
56,hombre,167.6,65.6,sedentario,bajar,1214.2,91.1,121.4,40.5
57,mujer,163.4,66.6,intenso,bajar,1641.2,123.1,164.1,54.7
20,mujer,164.5,55.7,sedentario,bajar,1200,90.0,120.0,40.0
26,mujer,156.7,64.0,ligero,mantener,1826.5,137.0,182.7,60.9
62,mujer,152.4,82.5,ligero,subir,2196.4,164.7,219.6,73.2
25,hombre,187.7,57.9,sedentario,subir,2358.6,176.9,235.9,78.6
46,mujer,167.2,63.4,muy_intenso,bajar,1947.2,146.0,194.7,64.9
43,mujer,150.8,90.1,muy_intenso,subir,3188.2,239.1,318.8,106.3
29,hombre,194.8,108.7,intenso,mantener,3733.8,280.0,373.4,124.5
52,hombre,188.1,65.8,sedentario,subir,2294.3,172.1,229.4,76.5
19,hombre,165.4,80.7,muy_intenso,mantener,3326.4,249.5,332.6,110.9
64,hombre,187.9,67.4,moderado,mantener,2376.7,178.3,237.7,79.2
63,hombre,175.7,94.7,intenso,bajar,2493.1,187.0,249.3,83.1
47,hombre,163.2,63.5,intenso,bajar,1958.1,146.9,195.8,65.3
55,hombre,185.2,61.5,sedentario,mantener,1803.0,135.2,180.3,60.1
49,mujer,180.7,67.9,muy_intenso,mantener,2664.5,199.8,266.5,88.8
54,mujer,171.1,63.0,moderado,subir,2366.0,177.4,236.6,78.9
61,hombre,190.3,50.5,sedentario,subir,2073.2,155.5,207.3,69.1
29,mujer,167.0,92.1,muy_intenso,subir,3551.6,266.4,355.2,118.4
30,mujer,192.6,105.1,ligero,bajar,2172.7,162.9,217.3,72.4
47,mujer,158.0,83.5,muy_intenso,subir,3110.3,233.3,311.0,103.7
60,mujer,167.0,93.5,muy_intenso,subir,3283.7,246.3,328.4,109.5
58,hombre,156.1,73.8,ligero,mantener,1964.4,147.3,196.4,65.5
46,mujer,154.1,66.8,ligero,bajar,1205.2,90.4,120.5,40.2
58,mujer,180.2,54.3,ligero,mantener,1675.1,125.6,167.5,55.8
58,hombre,153.8,101.8,moderado,bajar,2126.1,159.5,212.6,70.9
38,mujer,192.2,69.3,moderado,bajar,1892.0,141.9,189.2,63.1
23,hombre,161.2,99.5,sedentario,mantener,2271.0,170.3,227.1,75.7
39,hombre,163.2,108.6,moderado,bajar,2469.8,185.2,247.0,82.3
36,hombre,154.7,62.9,intenso,subir,2851.0,213.8,285.1,95.0
24,hombre,174.8,79.4,intenso,subir,3455.8,259.2,345.6,115.2
23,hombre,170.9,58.1,intenso,bajar,2155.0,161.6,215.5,71.8
45,mujer,154.4,96.3,sedentario,mantener,1850.4,138.8,185.0,61.7
46,mujer,176.9,45.6,moderado,subir,2214.5,166.1,221.4,73.8
44,mujer,181.7,70.8,muy_intenso,mantener,2779.0,208.4,277.9,92.6
50,hombre,183.6,64.0,ligero,mantener,2120.9,159.1,212.1,70.7
22,mujer,170.9,84.9,sedentario,bajar,1475.3,110.7,147.5,49.2
24,mujer,153.1,107.8,moderado,mantener,2718.5,203.9,271.9,90.6
63,mujer,173.9,49.6,moderado,bajar,1215.7,91.2,121.6,40.5
32,mujer,172.9,80.7,ligero,bajar,1654.1,124.1,165.4,55.1
44,hombre,190.8,107.3,sedentario,mantener,2460.6,184.5,246.1,82.0
57,mujer,167.9,66.8,moderado,subir,2370.6,177.8,237.1,79.0
33,hombre,180.4,60.9,ligero,bajar,1667.7,125.1,166.8,55.6
25,hombre,159.0,54.4,muy_intenso,bajar,2193.7,164.5,219.4,73.1
62,mujer,177.8,87.0,moderado,bajar,1840.9,138.1,184.1,61.4
60,hombre,171.5,88.5,sedentario,bajar,1494.2,112.1,149.4,49.8
20,mujer,190.1,69.0,sedentario,subir,2340.6,175.5,234.1,78.0
58,mujer,165.0,92.4,moderado,subir,2731.6,204.9,273.2,91.1
30,mujer,170.9,86.3,sedentario,subir,2344.1,175.8,234.4,78.1
60,hombre,170.5,86.7,intenso,mantener,2824.9,211.9,282.5,94.2
45,mujer,182.5,68.6,ligero,bajar,1480.9,111.1,148.1,49.4
26,hombre,169.2,48.1,moderado,bajar,1690.9,126.8,169.1,56.4
33,hombre,158.1,90.6,ligero,mantener,2384.4,178.8,238.4,79.5
26,mujer,162.7,66.7,sedentario,subir,2071.4,155.4,207.1,69.0
58,hombre,180.1,74.6,moderado,mantener,2459.3,184.4,245.9,82.0
25,hombre,193.7,91.3,ligero,mantener,2755.0,206.6,275.5,91.8
31,hombre,184.0,70.9,intenso,subir,3348.0,251.1,334.8,111.6
65,mujer,185.2,52.5,ligero,bajar,1200,90.0,120.0,40.0
21,hombre,182.1,88.0,ligero,subir,3037.4,227.8,303.7,101.2
47,mujer,171.5,92.8,moderado,subir,2886.0,216.5,288.6,96.2
51,hombre,162.5,93.5,intenso,subir,3333.6,250.0,333.4,111.1
43,mujer,162.3,56.3,muy_intenso,mantener,2282.6,171.2,228.3,76.1
32,hombre,155.1,80.3,muy_intenso,subir,3473.0,260.5,347.3,115.8
23,hombre,155.9,85.6,sedentario,mantener,2064.4,154.8,206.4,68.8
42,hombre,182.0,109.0,intenso,bajar,2988.8,224.2,298.9,99.6
24,hombre,173.2,66.1,muy_intenso,subir,3494.1,262.1,349.4,116.5
22,mujer,178.1,46.9,moderado,mantener,2032.2,152.4,203.2,67.7
28,hombre,166.0,84.8,intenso,subir,3419.6,256.5,342.0,114.0
43,hombre,173.9,100.8,intenso,bajar,2751.4,206.4,275.1,91.7
34,hombre,180.5,52.9,intenso,subir,2973.9,223.0,297.4,99.1
26,hombre,179.0,94.0,ligero,subir,3058.9,229.4,305.9,102.0
43,hombre,172.5,102.5,intenso,subir,3665.6,274.9,366.6,122.2
42,mujer,183.3,74.4,moderado,subir,2753.9,206.5,275.4,91.8
57,hombre,190.0,55.7,sedentario,mantener,1757.4,131.8,175.7,58.6
41,mujer,189.7,67.9,ligero,subir,2460.6,184.5,246.1,82.0
34,mujer,178.0,55.7,moderado,mantener,2074.7,155.6,207.5,69.2
40,hombre,151.2,76.2,intenso,subir,3008.2,225.6,300.8,100.3
27,mujer,154.8,93.3,ligero,bajar,1706.2,128.0,170.6,56.9
52,mujer,178.0,49.6,muy_intenso,subir,2656.2,199.2,265.6,88.5
58,hombre,163.2,99.3,sedentario,mantener,2073.6,155.5,207.4,69.1
29,hombre,179.0,101.7,muy_intenso,subir,4191.9,314.4,419.2,139.7
52,hombre,179.4,80.3,intenso,bajar,2379.5,178.5,237.9,79.3
55,mujer,189.1,94.8,ligero,subir,2729.1,204.7,272.9,91.0
21,hombre,162.5,95.6,intenso,bajar,2728.6,204.6,272.9,91.0
56,hombre,150.8,86.6,muy_intenso,subir,3313.7,248.5,331.4,110.5
34,mujer,166.8,65.7,moderado,subir,2521.2,189.1,252.1,84.0
47,hombre,192.1,49.6,intenso,mantener,2529.9,189.7,253.0,84.3
22,hombre,176.8,46.9,moderado,mantener,2277.0,170.8,227.7,75.9
34,hombre,160.9,60.5,sedentario,mantener,1734.8,130.1,173.5,57.8
23,mujer,162.4,100.1,muy_intenso,mantener,3306.0,247.9,330.6,110.2
51,hombre,182.6,93.6,muy_intenso,bajar,2971.8,222.9,297.2,99.1
54,mujer,190.7,67.0,ligero,subir,2367.5,177.6,236.7,78.9
41,hombre,169.6,48.8,intenso,subir,2725.3,204.4,272.5,90.8
32,hombre,185.6,54.4,muy_intenso,bajar,2443.1,183.2,244.3,81.4
30,hombre,172.8,99.8,ligero,bajar,2157.9,161.8,215.8,71.9
34,mujer,194.2,51.3,intenso,mantener,2407.7,180.6,240.8,80.3
40,mujer,161.3,105.4,sedentario,mantener,2041.3,153.1,204.1,68.0
46,hombre,175.5,55.5,sedentario,subir,2112.2,158.4,211.2,70.4
38,mujer,152.0,93.2,intenso,mantener,2641.0,198.1,264.1,88.0
52,mujer,188.8,101.2,sedentario,bajar,1625.2,121.9,162.5,54.2
18,mujer,189.2,47.8,moderado,mantener,2184.7,163.9,218.5,72.8
18,mujer,178.0,76.0,moderado,subir,2913.3,218.5,291.3,97.1
63,mujer,192.5,54.5,ligero,mantener,1749.2,131.2,174.9,58.3
51,hombre,167.8,104.9,ligero,mantener,2540.7,190.5,254.1,84.7
53,hombre,171.4,94.1,ligero,mantener,2409.3,180.7,240.9,80.3
55,mujer,152.2,70.8,muy_intenso,mantener,2324.2,174.3,232.4,77.5
18,mujer,184.6,59.8,sedentario,mantener,1800.9,135.1,180.1,60.0
26,hombre,158.2,80.0,ligero,mantener,2287.7,171.6,228.8,76.3
19,mujer,162.5,84.7,moderado,subir,2890.3,216.8,289.0,96.3
36,hombre,187.2,100.7,intenso,bajar,2953.5,221.5,295.3,98.4
36,hombre,170.9,104.3,sedentario,bajar,1823.3,136.8,182.3,60.8
62,mujer,194.5,46.8,muy_intenso,mantener,2304.0,172.8,230.4,76.8
26,mujer,189.8,89.7,intenso,bajar,2591.6,194.4,259.2,86.4
37,hombre,176.9,108.6,moderado,subir,3518.0,263.9,351.8,117.3
55,hombre,152.4,66.8,moderado,subir,2493.3,187.0,249.3,83.1
62,mujer,154.9,59.9,ligero,bajar,1200,90.0,120.0,40.0
42,hombre,154.1,109.5,ligero,subir,2948.0,221.1,294.8,98.3
37,mujer,193.1,55.9,intenso,mantener,2449.3,183.7,244.9,81.6
22,hombre,166.8,76.7,moderado,mantener,2642.0,198.1,264.2,88.1
25,mujer,158.3,46.7,muy_intenso,subir,2623.7,196.8,262.4,87.5
59,hombre,150.2,83.2,moderado,bajar,1795.2,134.6,179.5,59.8
39,hombre,165.0,56.0,intenso,bajar,1917.2,143.8,191.7,63.9
50,mujer,188.1,82.8,intenso,bajar,2247.3,168.5,224.7,74.9
41,hombre,157.8,103.9,intenso,mantener,3148.6,236.1,314.9,105.0
30,mujer,152.2,87.5,sedentario,mantener,1818.3,136.4,181.8,60.6
36,hombre,184.0,68.7,muy_intenso,subir,3557.8,266.8,355.8,118.6
34,hombre,179.7,87.6,ligero,mantener,2521.9,189.1,252.2,84.1
24,mujer,154.6,83.6,ligero,subir,2491.7,186.9,249.2,83.1
23,mujer,170.4,83.7,moderado,subir,2920.3,219.0,292.0,97.3
45,mujer,192.6,70.0,intenso,subir,3018.1,226.4,301.8,100.6
31,hombre,181.1,81.2,intenso,mantener,3094.4,232.1,309.4,103.1
18,hombre,173.0,65.8,sedentario,subir,2385.1,178.9,238.5,79.5
18,mujer,174.6,50.3,moderado,mantener,2082.0,156.2,208.2,69.4
22,hombre,185.5,46.9,intenso,subir,3027.8,227.1,302.8,100.9
20,mujer,176.6,86.6,ligero,bajar,1849.5,138.7,185.0,61.7
32,hombre,180.3,94.5,ligero,bajar,2135.7,160.2,213.6,71.2
54,hombre,193.4,91.8,muy_intenso,bajar,3037.3,227.8,303.7,101.2
45,mujer,152.1,64.4,intenso,subir,2484.9,186.4,248.5,82.8
53,mujer,170.4,77.6,ligero,bajar,1445.6,108.4,144.6,48.2
62,mujer,165.5,91.2,sedentario,subir,2170.4,162.8,217.0,72.3
39,hombre,169.6,87.6,moderado,bajar,2206.3,165.5,220.6,73.5
33,hombre,188.7,77.3,intenso,mantener,3091.8,231.9,309.2,103.1
46,hombre,172.4,80.6,moderado,mantener,2570.7,192.8,257.1,85.7
52,hombre,180.8,54.4,intenso,mantener,2447.8,183.6,244.8,81.6
62,hombre,167.6,77.3,moderado,mantener,2349.0,176.2,234.9,78.3
43,mujer,171.1,49.5,ligero,mantener,1634.0,122.6,163.4,54.5
36,mujer,181.3,88.8,intenso,subir,3298.2,247.4,329.8,109.9
39,hombre,165.3,80.8,intenso,subir,3248.2,243.6,324.8,108.3
64,hombre,153.5,94.3,intenso,subir,3138.2,235.4,313.8,104.6
44,hombre,177.2,107.3,ligero,mantener,2702.6,202.7,270.3,90.1
36,hombre,159.2,82.6,muy_intenso,subir,3527.4,264.6,352.7,117.6
52,mujer,187.6,96.2,ligero,subir,2756.1,206.7,275.6,91.9
26,mujer,183.1,84.9,moderado,subir,3038.7,227.9,303.9,101.3
56,hombre,182.6,68.3,intenso,subir,3072.5,230.4,307.2,102.4
42,mujer,173.7,77.3,sedentario,bajar,1285.1,96.4,128.5,42.8
30,mujer,179.7,61.4,intenso,mantener,2460.1,184.5,246.0,82.0
21,mujer,178.3,79.1,intenso,bajar,2327.9,174.6,232.8,77.6
57,hombre,167.3,100.4,sedentario,subir,2523.5,189.3,252.4,84.1
41,mujer,170.1,57.2,sedentario,subir,1923.0,144.2,192.3,64.1
53,mujer,159.6,107.4,ligero,bajar,1762.6,132.2,176.3,58.8
60,hombre,155.7,79.4,moderado,bajar,1781.8,133.6,178.2,59.4
43,hombre,193.6,95.5,muy_intenso,bajar,3214.5,241.1,321.5,107.1
41,hombre,180.3,81.9,muy_intenso,mantener,3317.2,248.8,331.7,110.6
62,hombre,189.0,93.4,moderado,subir,3205.9,240.4,320.6,106.9
51,mujer,167.9,102.3,moderado,mantener,2567.4,192.6,256.7,85.6
27,mujer,191.9,53.6,muy_intenso,bajar,2234.8,167.6,223.5,74.5
62,mujer,192.3,59.7,sedentario,bajar,1200,90.0,120.0,40.0
49,mujer,151.1,101.9,muy_intenso,bajar,2459.0,184.4,245.9,82.0
47,hombre,175.2,52.9,ligero,bajar,1416.8,106.3,141.7,47.2
37,hombre,165.9,53.3,muy_intenso,mantener,2640.8,198.1,264.1,88.0
27,mujer,152.1,49.7,moderado,bajar,1285.0,96.4,128.5,42.8
53,mujer,166.4,103.8,intenso,bajar,2349.7,176.2,235.0,78.3
31,mujer,178.0,96.6,moderado,mantener,2731.9,204.9,273.2,91.1
59,mujer,166.6,45.6,moderado,bajar,1200,90.0,120.0,40.0
63,mujer,150.2,69.1,ligero,bajar,1200,90.0,120.0,40.0
40,mujer,177.8,75.1,moderado,bajar,1826.9,137.0,182.7,60.9
59,hombre,171.8,46.7,ligero,bajar,1219.8,91.5,122.0,40.7
